DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,TIMESTAMP,PORT OF ORIGIN,PORT OF DESTINATION,VESSEL TYPE
2023-04-01 00:00:00,419000003,12.052641,71.154877,64,2023-04-01 00:00:00,Kolkata,Colombo,Passenger
2023-04-01 04:00:00,419000003,20.114455,76.45471,80,2023-04-01 04:00:00,Kolkata,Dubai,Passenger
2023-04-01 08:00:00,419000003,19.593811,76.293743,77,2023-04-01 08:00:00,Kolkata,Colombo,Passenger
2023-04-01 12:00:00,419000003,14.506077,70.629139,350,2023-04-01 12:00:00,Kolkata,Singapore,Passenger
2023-04-01 16:00:00,419000003,19.579731,72.20228,108,2023-04-01 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-01 20:00:00,419000003,21.922372,71.811099,212,2023-04-01 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-02 00:00:00,419000003,15.53049,76.059934,40,2023-04-02 00:00:00,Kolkata,Colombo,Passenger
2023-04-02 04:00:00,419000003,15.739042,76.37177,331,2023-04-02 04:00:00,Kolkata,Dubai,Passenger
2023-04-02 08:00:00,419000003,12.723391,73.936844,46,2023-04-02 08:00:00,Kolkata,Hong Kong,Passenger
2023-04-02 12:00:00,419000003,13.365348,76.865401,74,2023-04-02 12:00:00,Kolkata,Colombo,Passenger
2023-04-02 16:00:00,419000003,21.965898,74.670218,243,2023-04-02 16:00:00,Kolkata,Colombo,Passenger
2023-04-02 20:00:00,419000003,16.242224,78.589731,56,2023-04-02 20:00:00,Kolkata,Colombo,Passenger
2023-04-03 00:00:00,419000003,16.02918,72.188391,264,2023-04-03 00:00:00,Kolkata,Hong Kong,Passenger
2023-04-03 04:00:00,419000003,17.635624,78.020586,233,2023-04-03 04:00:00,Kolkata,Dubai,Passenger
2023-04-03 08:00:00,419000003,17.705489,70.683968,209,2023-04-03 08:00:00,Kolkata,Colombo,Passenger
2023-04-03 12:00:00,419000003,14.122668,75.931802,275,2023-04-03 12:00:00,Kolkata,Singapore,Passenger
2023-04-03 16:00:00,419000003,15.979483,75.871862,197,2023-04-03 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-03 20:00:00,419000003,20.056412,71.031364,70,2023-04-03 20:00:00,Kolkata,Singapore,Passenger
2023-04-04 00:00:00,419000003,18.389912,74.940394,84,2023-04-04 00:00:00,Kolkata,Hong Kong,Passenger
2023-04-04 04:00:00,419000003,17.842103,74.281792,257,2023-04-04 04:00:00,Kolkata,Singapore,Passenger
2023-04-04 08:00:00,419000003,12.354267,75.097358,107,2023-04-04 08:00:00,Kolkata,Singapore,Passenger
2023-04-04 12:00:00,419000003,19.551033,73.04793,131,2023-04-04 12:00:00,Kolkata,Dubai,Passenger
2023-04-04 16:00:00,419000003,14.214504,72.499983,108,2023-04-04 16:00:00,Kolkata,Dubai,Passenger
2023-04-04 20:00:00,419000003,12.604055,76.680638,232,2023-04-04 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-05 00:00:00,419000003,14.211601,71.464482,356,2023-04-05 00:00:00,Kolkata,Singapore,Passenger
2023-04-05 04:00:00,419000003,16.547884,75.898304,311,2023-04-05 04:00:00,Kolkata,Hong Kong,Passenger
2023-04-05 08:00:00,419000003,12.68035,75.106167,126,2023-04-05 08:00:00,Kolkata,Colombo,Passenger
2023-04-05 12:00:00,419000003,14.123138,76.964338,93,2023-04-05 12:00:00,Kolkata,Hong Kong,Passenger
2023-04-05 16:00:00,419000003,16.609438,72.291449,309,2023-04-05 16:00:00,Kolkata,Singapore,Passenger
2023-04-05 20:00:00,419000003,20.694949,73.17791,310,2023-04-05 20:00:00,Kolkata,Singapore,Passenger
2023-04-06 00:00:00,419000003,13.278904,78.862468,342,2023-04-06 00:00:00,Kolkata,Singapore,Passenger
2023-04-06 04:00:00,419000003,19.319093,76.181259,263,2023-04-06 04:00:00,Kolkata,Hong Kong,Passenger
2023-04-06 08:00:00,419000003,14.17878,74.979317,215,2023-04-06 08:00:00,Kolkata,Dubai,Passenger
2023-04-06 12:00:00,419000003,15.914448,73.65394,294,2023-04-06 12:00:00,Kolkata,Colombo,Passenger
2023-04-06 16:00:00,419000003,21.93609,73.744481,224,2023-04-06 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-06 20:00:00,419000003,17.231043,77.502224,234,2023-04-06 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-07 00:00:00,419000003,15.615596,71.363648,229,2023-04-07 00:00:00,Kolkata,Dubai,Passenger
2023-04-07 04:00:00,419000003,14.369201,77.014352,248,2023-04-07 04:00:00,Kolkata,Colombo,Passenger
2023-04-07 08:00:00,419000003,17.029954,78.897447,135,2023-04-07 08:00:00,Kolkata,Hong Kong,Passenger
2023-04-07 12:00:00,419000003,21.758855,72.453317,30,2023-04-07 12:00:00,Kolkata,Singapore,Passenger
2023-04-07 16:00:00,419000003,13.923206,71.601294,356,2023-04-07 16:00:00,Kolkata,Singapore,Passenger
2023-04-07 20:00:00,419000003,18.155633,79.322311,13,2023-04-07 20:00:00,Kolkata,Singapore,Passenger
2023-04-08 00:00:00,419000003,12.243935,76.46936,337,2023-04-08 00:00:00,Kolkata,Dubai,Passenger
2023-04-08 04:00:00,419000003,12.120947,72.088286,203,2023-04-08 04:00:00,Kolkata,Colombo,Passenger
2023-04-08 08:00:00,419000003,18.066513,73.734771,117,2023-04-08 08:00:00,Kolkata,Colombo,Passenger
2023-04-08 12:00:00,419000003,13.215817,74.706083,155,2023-04-08 12:00:00,Kolkata,Singapore,Passenger
2023-04-08 16:00:00,419000003,18.370618,79.678217,109,2023-04-08 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-08 20:00:00,419000003,20.185263,73.071393,108,2023-04-08 20:00:00,Kolkata,Dubai,Passenger
2023-04-09 00:00:00,419000003,15.611929,73.887703,99,2023-04-09 00:00:00,Kolkata,Dubai,Passenger
2023-04-09 04:00:00,419000003,20.960546,75.855578,232,2023-04-09 04:00:00,Kolkata,Colombo,Passenger
2023-04-09 08:00:00,419000003,20.241807,70.633245,100,2023-04-09 08:00:00,Kolkata,Dubai,Passenger
2023-04-09 12:00:00,419000003,19.913713,78.962818,357,2023-04-09 12:00:00,Kolkata,Hong Kong,Passenger
2023-04-09 16:00:00,419000003,12.947283,74.242606,207,2023-04-09 16:00:00,Kolkata,Colombo,Passenger
2023-04-09 20:00:00,419000003,18.062499,79.196286,347,2023-04-09 20:00:00,Kolkata,Singapore,Passenger
2023-04-10 00:00:00,419000003,19.671009,78.361721,159,2023-04-10 00:00:00,Kolkata,Hong Kong,Passenger
2023-04-10 04:00:00,419000003,13.166219,73.190642,104,2023-04-10 04:00:00,Kolkata,Hong Kong,Passenger
2023-04-10 08:00:00,419000003,21.536629,77.372762,236,2023-04-10 08:00:00,Kolkata,Singapore,Passenger
2023-04-10 12:00:00,419000003,12.305435,71.14572,296,2023-04-10 12:00:00,Kolkata,Dubai,Passenger
2023-04-10 16:00:00,419000003,13.606465,71.362861,292,2023-04-10 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-10 20:00:00,419000003,21.291351,76.105311,3,2023-04-10 20:00:00,Kolkata,Dubai,Passenger
2023-04-11 00:00:00,419000003,18.985274,76.810467,343,2023-04-11 00:00:00,Kolkata,Hong Kong,Passenger
2023-04-11 04:00:00,419000003,15.435398,74.022889,237,2023-04-11 04:00:00,Kolkata,Singapore,Passenger
2023-04-11 08:00:00,419000003,18.812428,76.357603,170,2023-04-11 08:00:00,Kolkata,Singapore,Passenger
2023-04-11 12:00:00,419000003,18.948535,74.685984,179,2023-04-11 12:00:00,Kolkata,Hong Kong,Passenger
2023-04-11 16:00:00,419000003,19.330029,74.286554,6,2023-04-11 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-11 20:00:00,419000003,17.527489,77.005036,109,2023-04-11 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-12 00:00:00,419000003,19.872799,78.258526,331,2023-04-12 00:00:00,Kolkata,Singapore,Passenger
2023-04-12 04:00:00,419000003,18.682752,74.499255,48,2023-04-12 04:00:00,Kolkata,Hong Kong,Passenger
2023-04-12 08:00:00,419000003,15.425531,76.904376,221,2023-04-12 08:00:00,Kolkata,Colombo,Passenger
2023-04-12 12:00:00,419000003,16.947935,78.088776,260,2023-04-12 12:00:00,Kolkata,Dubai,Passenger
2023-04-12 16:00:00,419000003,13.522969,72.656397,75,2023-04-12 16:00:00,Kolkata,Dubai,Passenger
2023-04-12 20:00:00,419000003,18.640872,74.130163,229,2023-04-12 20:00:00,Kolkata,Dubai,Passenger
2023-04-13 00:00:00,419000003,20.948832,72.640301,200,2023-04-13 00:00:00,Kolkata,Hong Kong,Passenger
2023-04-13 04:00:00,419000003,19.132445,71.407085,57,2023-04-13 04:00:00,Kolkata,Hong Kong,Passenger
2023-04-13 08:00:00,419000003,19.170134,74.197434,359,2023-04-13 08:00:00,Kolkata,Singapore,Passenger
2023-04-13 12:00:00,419000003,13.125771,72.754079,189,2023-04-13 12:00:00,Kolkata,Colombo,Passenger
2023-04-13 16:00:00,419000003,20.160183,71.955868,13,2023-04-13 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-13 20:00:00,419000003,13.26413,78.581399,56,2023-04-13 20:00:00,Kolkata,Colombo,Passenger
2023-04-14 00:00:00,419000003,15.737598,78.728235,291,2023-04-14 00:00:00,Kolkata,Hong Kong,Passenger
2023-04-14 04:00:00,419000003,17.720513,79.555723,247,2023-04-14 04:00:00,Kolkata,Hong Kong,Passenger
2023-04-14 08:00:00,419000003,15.824939,76.391485,164,2023-04-14 08:00:00,Kolkata,Dubai,Passenger
2023-04-14 12:00:00,419000003,14.45994,76.757,22,2023-04-14 12:00:00,Kolkata,Dubai,Passenger
2023-04-14 16:00:00,419000003,17.742225,73.599912,114,2023-04-14 16:00:00,Kolkata,Colombo,Passenger
2023-04-14 20:00:00,419000003,17.569241,77.539132,246,2023-04-14 20:00:00,Kolkata,Singapore,Passenger
2023-04-15 00:00:00,419000003,20.669376,72.121933,310,2023-04-15 00:00:00,Kolkata,Dubai,Passenger
2023-04-15 04:00:00,419000003,19.493583,78.784349,347,2023-04-15 04:00:00,Kolkata,Singapore,Passenger
2023-04-15 08:00:00,419000003,18.647898,79.239244,151,2023-04-15 08:00:00,Kolkata,Dubai,Passenger
2023-04-15 12:00:00,419000003,13.174817,75.29976,26,2023-04-15 12:00:00,Kolkata,Dubai,Passenger
2023-04-15 16:00:00,419000003,14.730027,70.442682,49,2023-04-15 16:00:00,Kolkata,Colombo,Passenger
2023-04-15 20:00:00,419000003,14.711533,74.57803,100,2023-04-15 20:00:00,Kolkata,Dubai,Passenger
2023-04-16 00:00:00,419000003,15.022684,79.000204,185,2023-04-16 00:00:00,Kolkata,Dubai,Passenger
2023-04-16 04:00:00,419000003,21.164188,77.409677,331,2023-04-16 04:00:00,Kolkata,Singapore,Passenger
2023-04-16 08:00:00,419000003,15.187728,78.744934,241,2023-04-16 08:00:00,Kolkata,Hong Kong,Passenger
2023-04-16 12:00:00,419000003,14.428832,72.428221,322,2023-04-16 12:00:00,Kolkata,Singapore,Passenger
2023-04-16 16:00:00,419000003,19.719345,75.355878,230,2023-04-16 16:00:00,Kolkata,Colombo,Passenger
2023-04-16 20:00:00,419000003,16.058314,74.98703,355,2023-04-16 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-17 00:00:00,419000003,18.620758,73.752173,326,2023-04-17 00:00:00,Kolkata,Dubai,Passenger
2023-04-17 04:00:00,419000003,19.196651,73.630283,285,2023-04-17 04:00:00,Kolkata,Singapore,Passenger
2023-04-17 08:00:00,419000003,12.663973,76.42809,109,2023-04-17 08:00:00,Kolkata,Dubai,Passenger
2023-04-17 12:00:00,419000003,18.558739,72.915857,244,2023-04-17 12:00:00,Kolkata,Dubai,Passenger
2023-04-17 16:00:00,419000003,13.681653,74.145877,125,2023-04-17 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-17 20:00:00,419000003,12.893033,78.251817,167,2023-04-17 20:00:00,Kolkata,Singapore,Passenger
2023-04-18 00:00:00,419000003,17.51889,70.127242,30,2023-04-18 00:00:00,Kolkata,Colombo,Passenger
2023-04-18 04:00:00,419000003,17.618462,77.93788,288,2023-04-18 04:00:00,Kolkata,Dubai,Passenger
2023-04-18 08:00:00,419000003,19.956334,74.124347,24,2023-04-18 08:00:00,Kolkata,Colombo,Passenger
2023-04-18 12:00:00,419000003,18.227547,71.860888,88,2023-04-18 12:00:00,Kolkata,Hong Kong,Passenger
2023-04-18 16:00:00,419000003,21.523874,75.656453,158,2023-04-18 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-18 20:00:00,419000003,18.898129,76.992019,182,2023-04-18 20:00:00,Kolkata,Colombo,Passenger
2023-04-19 00:00:00,419000003,21.15464,74.54952,99,2023-04-19 00:00:00,Kolkata,Dubai,Passenger
2023-04-19 04:00:00,419000003,15.618189,72.054649,294,2023-04-19 04:00:00,Kolkata,Singapore,Passenger
2023-04-19 08:00:00,419000003,19.305997,79.850916,233,2023-04-19 08:00:00,Kolkata,Dubai,Passenger
2023-04-19 12:00:00,419000003,20.623411,70.726283,173,2023-04-19 12:00:00,Kolkata,Colombo,Passenger
2023-04-19 16:00:00,419000003,17.385614,70.727159,293,2023-04-19 16:00:00,Kolkata,Colombo,Passenger
2023-04-19 20:00:00,419000003,21.179507,75.981196,85,2023-04-19 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-20 00:00:00,419000003,12.900006,73.280809,329,2023-04-20 00:00:00,Kolkata,Colombo,Passenger
2023-04-20 04:00:00,419000003,17.338642,73.596904,185,2023-04-20 04:00:00,Kolkata,Colombo,Passenger
2023-04-20 08:00:00,419000003,16.681771,77.791939,42,2023-04-20 08:00:00,Kolkata,Dubai,Passenger
2023-04-20 12:00:00,419000003,20.387322,71.612547,335,2023-04-20 12:00:00,Kolkata,Dubai,Passenger
2023-04-20 16:00:00,419000003,16.152086,78.57467,194,2023-04-20 16:00:00,Kolkata,Colombo,Passenger
2023-04-20 20:00:00,419000003,18.892865,75.088261,61,2023-04-20 20:00:00,Kolkata,Colombo,Passenger
2023-04-21 00:00:00,419000003,18.413499,78.194288,213,2023-04-21 00:00:00,Kolkata,Colombo,Passenger
2023-04-21 04:00:00,419000003,20.351108,77.352384,271,2023-04-21 04:00:00,Kolkata,Dubai,Passenger
2023-04-21 08:00:00,419000003,14.333536,75.610508,168,2023-04-21 08:00:00,Kolkata,Dubai,Passenger
2023-04-21 12:00:00,419000003,20.042242,78.65548,320,2023-04-21 12:00:00,Kolkata,Singapore,Passenger
2023-04-21 16:00:00,419000003,14.067473,79.502645,115,2023-04-21 16:00:00,Kolkata,Dubai,Passenger
2023-04-21 20:00:00,419000003,14.44106,70.972569,314,2023-04-21 20:00:00,Kolkata,Colombo,Passenger
2023-04-22 00:00:00,419000003,19.487306,72.733888,149,2023-04-22 00:00:00,Kolkata,Dubai,Passenger
2023-04-22 04:00:00,419000003,12.612016,71.643629,352,2023-04-22 04:00:00,Kolkata,Colombo,Passenger
2023-04-22 08:00:00,419000003,14.174234,78.907622,266,2023-04-22 08:00:00,Kolkata,Dubai,Passenger
2023-04-22 12:00:00,419000003,14.083483,74.662226,45,2023-04-22 12:00:00,Kolkata,Hong Kong,Passenger
2023-04-22 16:00:00,419000003,13.370952,79.026479,354,2023-04-22 16:00:00,Kolkata,Dubai,Passenger
2023-04-22 20:00:00,419000003,13.819003,79.576058,118,2023-04-22 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-23 00:00:00,419000003,16.99573,71.444268,21,2023-04-23 00:00:00,Kolkata,Singapore,Passenger
2023-04-23 04:00:00,419000003,16.207864,70.200672,256,2023-04-23 04:00:00,Kolkata,Singapore,Passenger
2023-04-23 08:00:00,419000003,18.167049,73.276824,73,2023-04-23 08:00:00,Kolkata,Colombo,Passenger
2023-04-23 12:00:00,419000003,20.896733,75.892694,128,2023-04-23 12:00:00,Kolkata,Singapore,Passenger
2023-04-23 16:00:00,419000003,14.678895,77.64607,229,2023-04-23 16:00:00,Kolkata,Singapore,Passenger
2023-04-23 20:00:00,419000003,13.296724,74.418847,128,2023-04-23 20:00:00,Kolkata,Singapore,Passenger
2023-04-24 00:00:00,419000003,12.539169,79.73139,247,2023-04-24 00:00:00,Kolkata,Dubai,Passenger
2023-04-24 04:00:00,419000003,18.044918,78.336601,271,2023-04-24 04:00:00,Kolkata,Dubai,Passenger
2023-04-24 08:00:00,419000003,15.937292,76.203959,321,2023-04-24 08:00:00,Kolkata,Hong Kong,Passenger
2023-04-24 12:00:00,419000003,20.591221,77.524095,264,2023-04-24 12:00:00,Kolkata,Colombo,Passenger
2023-04-24 16:00:00,419000003,13.83645,78.725286,293,2023-04-24 16:00:00,Kolkata,Dubai,Passenger
2023-04-24 20:00:00,419000003,19.956688,78.023426,280,2023-04-24 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-25 00:00:00,419000003,19.419907,79.844579,333,2023-04-25 00:00:00,Kolkata,Dubai,Passenger
2023-04-25 04:00:00,419000003,14.132697,79.622067,131,2023-04-25 04:00:00,Kolkata,Singapore,Passenger
2023-04-25 08:00:00,419000003,19.284583,78.830481,32,2023-04-25 08:00:00,Kolkata,Dubai,Passenger
2023-04-25 12:00:00,419000003,12.007731,74.632592,102,2023-04-25 12:00:00,Kolkata,Colombo,Passenger
2023-04-25 16:00:00,419000003,12.583093,75.123807,39,2023-04-25 16:00:00,Kolkata,Singapore,Passenger
2023-04-25 20:00:00,419000003,20.353379,71.04253,257,2023-04-25 20:00:00,Kolkata,Hong Kong,Passenger
2023-04-26 00:00:00,419000003,20.354821,74.798058,261,2023-04-26 00:00:00,Kolkata,Singapore,Passenger
2023-04-26 04:00:00,419000003,12.530521,72.517459,25,2023-04-26 04:00:00,Kolkata,Colombo,Passenger
2023-04-26 08:00:00,419000003,20.291224,71.976448,199,2023-04-26 08:00:00,Kolkata,Colombo,Passenger
2023-04-26 12:00:00,419000003,21.039859,78.32556,208,2023-04-26 12:00:00,Kolkata,Colombo,Passenger
2023-04-26 16:00:00,419000003,16.326045,71.02742,210,2023-04-26 16:00:00,Kolkata,Hong Kong,Passenger
2023-04-26 20:00:00,419000003,12.330339,76.91882,276,2023-04-26 20:00:00,Kolkata,Dubai,Passenger
2023-04-27 00:00:00,419000003,12.627795,76.288724,89,2023-04-27 00:00:00,Kolkata,Dubai,Passenger
2023-04-27 04:00:00,419000003,17.853562,72.771385,300,2023-04-27 04:00:00,Kolkata,Dubai,Passenger
2023-04-27 08:00:00,419000003,20.390603,77.35432,85,2023-04-27 08:00:00,Kolkata,Hong Kong,Passenger
2023-04-27 12:00:00,419000003,17.214851,73.317462,4,2023-04-27 12:00:00,Kolkata,Singapore,Passenger
2023-04-27 16:00:00,419000003,17.478884,73.45637,160,2023-04-27 16:00:00,Kolkata,Singapore,Passenger
2023-04-27 20:00:00,419000003,17.266481,73.299982,349,2023-04-27 20:00:00,Kolkata,Dubai,Passenger
2023-04-28 00:00:00,419000003,14.575749,79.610296,79,2023-04-28 00:00:00,Kolkata,Hong Kong,Passenger
2023-04-28 04:00:00,419000003,20.969194,70.584281,357,2023-04-28 04:00:00,Kolkata,Hong Kong,Passenger
2023-04-28 08:00:00,419000003,16.446732,73.936002,334,2023-04-28 08:00:00,Kolkata,Dubai,Passenger
2023-04-28 12:00:00,419000003,14.627205,78.287388,141,2023-04-28 12:00:00,Kolkata,Hong Kong,Passenger
2023-04-28 16:00:00,419000003,12.396201,76.277037,198,2023-04-28 16:00:00,Kolkata,Singapore,Passenger
2023-04-28 20:00:00,419000003,15.195885,77.664079,2,2023-04-28 20:00:00,Kolkata,Dubai,Passenger
2023-04-29 00:00:00,419000003,14.872496,78.011804,189,2023-04-29 00:00:00,Kolkata,Singapore,Passenger
2023-04-29 04:00:00,419000003,18.062314,71.303841,314,2023-04-29 04:00:00,Kolkata,Singapore,Passenger
2023-04-29 08:00:00,419000003,15.316305,79.151845,74,2023-04-29 08:00:00,Kolkata,Colombo,Passenger
2023-04-29 12:00:00,419000003,13.3274,73.005147,306,2023-04-29 12:00:00,Kolkata,Hong Kong,Passenger
2023-04-29 16:00:00,419000003,18.344851,71.645651,92,2023-04-29 16:00:00,Kolkata,Colombo,Passenger
2023-04-29 20:00:00,419000003,17.261051,79.689257,48,2023-04-29 20:00:00,Kolkata,Colombo,Passenger
2023-04-30 00:00:00,419000003,12.53913,71.37196,260,2023-04-30 00:00:00,Kolkata,Singapore,Passenger
2023-04-30 04:00:00,419000003,18.147088,70.806457,79,2023-04-30 04:00:00,Kolkata,Colombo,Passenger
2023-04-30 08:00:00,419000003,20.624314,78.364867,72,2023-04-30 08:00:00,Kolkata,Singapore,Passenger
2023-04-30 12:00:00,419000003,21.570214,74.158927,11,2023-04-30 12:00:00,Kolkata,Dubai,Passenger
2023-04-30 16:00:00,419000003,19.775579,78.31339,165,2023-04-30 16:00:00,Kolkata,Colombo,Passenger
2023-04-30 20:00:00,419000003,17.866412,77.05247,329,2023-04-30 20:00:00,Kolkata,Colombo,Passenger
2023-05-01 00:00:00,419000003,18.669922,79.124252,98,2023-05-01 00:00:00,Kolkata,Hong Kong,Passenger
2023-05-01 04:00:00,419000003,13.883034,74.499306,179,2023-05-01 04:00:00,Kolkata,Colombo,Passenger
2023-05-01 08:00:00,419000003,16.233623,73.38517,95,2023-05-01 08:00:00,Kolkata,Singapore,Passenger
2023-05-01 12:00:00,419000003,14.480113,77.012473,97,2023-05-01 12:00:00,Kolkata,Singapore,Passenger
2023-05-01 16:00:00,419000003,20.448069,72.580807,71,2023-05-01 16:00:00,Kolkata,Hong Kong,Passenger
2023-05-01 20:00:00,419000003,19.408046,70.913908,197,2023-05-01 20:00:00,Kolkata,Singapore,Passenger
2023-05-02 00:00:00,419000003,12.424355,75.127285,220,2023-05-02 00:00:00,Kolkata,Dubai,Passenger
2023-05-02 04:00:00,419000003,16.898581,71.08799,39,2023-05-02 04:00:00,Kolkata,Dubai,Passenger
2023-05-02 08:00:00,419000003,16.897545,71.820399,316,2023-05-02 08:00:00,Kolkata,Colombo,Passenger
2023-05-02 12:00:00,419000003,14.452179,74.23525,64,2023-05-02 12:00:00,Kolkata,Singapore,Passenger
2023-05-02 16:00:00,419000003,19.877029,74.623776,7,2023-05-02 16:00:00,Kolkata,Singapore,Passenger
2023-05-02 20:00:00,419000003,15.018812,70.424963,48,2023-05-02 20:00:00,Kolkata,Colombo,Passenger
2023-05-03 00:00:00,419000003,21.616088,73.526957,49,2023-05-03 00:00:00,Kolkata,Singapore,Passenger
2023-05-03 04:00:00,419000003,15.887778,79.18444,341,2023-05-03 04:00:00,Kolkata,Colombo,Passenger
2023-05-03 08:00:00,419000003,17.992358,74.399109,216,2023-05-03 08:00:00,Kolkata,Dubai,Passenger
2023-05-03 12:00:00,419000003,15.6863,71.23084,183,2023-05-03 12:00:00,Kolkata,Singapore,Passenger
2023-05-03 16:00:00,419000003,20.485898,71.757105,111,2023-05-03 16:00:00,Kolkata,Colombo,Passenger
2023-05-03 20:00:00,419000003,19.343994,70.899754,49,2023-05-03 20:00:00,Kolkata,Singapore,Passenger
2023-05-04 00:00:00,419000003,14.5836,75.961422,30,2023-05-04 00:00:00,Kolkata,Dubai,Passenger
2023-05-04 04:00:00,419000003,19.875847,76.586458,244,2023-05-04 04:00:00,Kolkata,Dubai,Passenger
2023-05-04 08:00:00,419000003,14.469047,74.788912,67,2023-05-04 08:00:00,Kolkata,Dubai,Passenger
2023-05-04 12:00:00,419000003,17.697272,79.759349,35,2023-05-04 12:00:00,Kolkata,Dubai,Passenger
2023-05-04 16:00:00,419000003,15.047255,78.776178,302,2023-05-04 16:00:00,Kolkata,Colombo,Passenger
2023-05-04 20:00:00,419000003,17.630941,75.146589,120,2023-05-04 20:00:00,Kolkata,Dubai,Passenger
2023-05-05 00:00:00,419000003,17.803426,77.34275,288,2023-05-05 00:00:00,Kolkata,Dubai,Passenger
2023-05-05 04:00:00,419000003,13.081929,78.994068,266,2023-05-05 04:00:00,Kolkata,Dubai,Passenger
2023-05-05 08:00:00,419000003,21.737548,79.570849,220,2023-05-05 08:00:00,Kolkata,Hong Kong,Passenger
2023-05-05 12:00:00,419000003,14.77158,73.238393,339,2023-05-05 12:00:00,Kolkata,Hong Kong,Passenger
2023-05-05 16:00:00,419000003,14.698519,79.630221,356,2023-05-05 16:00:00,Kolkata,Dubai,Passenger
2023-05-05 20:00:00,419000003,21.373191,75.648784,232,2023-05-05 20:00:00,Kolkata,Dubai,Passenger
2023-05-06 00:00:00,419000003,18.408905,77.030575,145,2023-05-06 00:00:00,Kolkata,Hong Kong,Passenger
2023-05-06 04:00:00,419000003,20.521732,77.946266,320,2023-05-06 04:00:00,Kolkata,Singapore,Passenger
2023-05-06 08:00:00,419000003,18.857591,79.124579,109,2023-05-06 08:00:00,Kolkata,Dubai,Passenger
2023-05-06 12:00:00,419000003,21.205919,71.148663,143,2023-05-06 12:00:00,Kolkata,Hong Kong,Passenger
